watershed_group_code,watershed_general,aggregated_crossings_id,modelled_crossing_id,stream_crossing_id,barrier_status,pscis_status,pscis_road_name,rail_track_name,rail_operator_english_name,pscis_stream_name,gnis_stream_name,stream_order,stream_order_parent,rail_barriers_dnstr,rail_barriers_dnstr_count,barriers_anthropogenic_dnstr_count,barriers_anthropogenic_upstr_count,barriers_anthropogenic_upstr_accessible_count,barriers_anthropogenic_upstr_spawningrearing_count,barriers_anthropogenic_upstr_spawningrearing_rail_count,barriers_ch_cm_co_pk_sk_dnstr,ch_cm_co_pk_sk_network_km,barriers_st_dnstr,st_network_km,ch_spawning_km,ch_rearing_km,cm_spawning_km,co_spawning_km,co_rearing_km,pk_spawning_km,sk_spawning_km,sk_rearing_km,st_spawning_km,st_rearing_km,all_spawningrearing_km,all_spawningrearing_belowupstrbarriers_km,ch_cm_co_pk_sk_network_km_dnstr,st_network_km_dnstr,ch_spawning_km_dnstr,ch_rearing_km_dnstr,cm_spawning_km_dnstr,co_spawning_km_dnstr,co_rearing_km_dnstr,pk_spawning_km_dnstr,sk_spawning_km_dnstr,sk_rearing_km_dnstr,st_spawning_km_dnstr,st_rearing_km_dnstr,all_spawningrearing_km_dnstr
LFRA,FRASER,1024713007,24713007,,POTENTIAL,,,None,Canadian Pacific,,Willband Creek,3,4,{1010305084},1,2,8,8,3,0,{},8,{},10.45,0,0,3.46,0.46,2.38,0,0,0,0,3.3,3.55,2.64,0.91,0.91,0,0.04,0.5800000000000001,0.5800000000000001,0.5700000000000001,0,0,0,0,0.5800000000000001,0.5800000000000001
LFRA,FRASER,1024742020,24742020,,POTENTIAL,,,None,Southern Railway of British Columbia,,Hyland Creek,3,4,,,,20,20,17,0,{},9.28,{},9.28,0,0,6.23,1.35,5.7,0,0,0,0,6.95,6.95,3.25,,,,,,,,,,,,,
LFRA,FRASER,51972,10305059,51972,BARRIER,ASSESSED,Railway,None,Canadian Pacific,Trib to Fraser River,,1,1,,,,3,3,2,0,{},0.15,{},0.67,0,0,0,0,0,0,0,0,0,0.15,0.15,0.13,,,,,,,,,,,,,
LFRA,FRASER,52027,10305023,52027,POTENTIAL,ASSESSED,Railway,None,Canadian Pacific,Trib to Fraser River,,1,10,,,,2,2,0,0,{},0.75,{},0.75,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LILL,FRASER,1010702834,10702834,,POTENTIAL,,,None,Canadian National,,,3,7,,,1,11,2,2,0,{},7.94,{},7.97,0,0.87,6.49,2.53,6.49,0,2.53,0,0,6.53,6.53,0.92,0.35,0.36,0,0.35,0.36,0.35,0.36,0,0.35,0,0,0.36,0.36
LILL,FRASER,1010702836,10702836,,POTENTIAL,,,None,Canadian National,,,1,,,,1,2,1,1,0,{},0.2,{},0.2,0,0,0.2,0,0,0,0,0,0,0.2,0.2,0.13,0.03,0.03,0,0,0.03,0,0,0,0,0,0,0.03,0.03
LILL,FRASER,1010702837,10702837,,POTENTIAL,,,None,Canadian National,,,2,6,,,,2,1,0,0,{},0.24,{},0.27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LILL,FRASER,1010702839,10702839,,POTENTIAL,,,None,Canadian National,,,3,6,,,,4,2,1,0,{},1.39,{},1.45,0,0,0.08,0,0,0,0,0,0,0,0.08,0,,,,,,,,,,,,,
LILL,FRASER,1010702843,10702843,,POTENTIAL,,,None,Canadian National,,,2,6,,,,5,1,0,0,{},0.04,{},0.08,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LILL,FRASER,1010702844,10702844,,POTENTIAL,,,None,Canadian National,,,2,6,,,,2,2,2,0,{},0.13,{},0.14,0,0,0.13,0,0,0,0,0,0,0,0.13,0.05,,,,,,,,,,,,,
LILL,FRASER,1010702846,10702846,,POTENTIAL,,,Passing Track Birken,Canadian National,,,2,5,,,2,1,1,0,0,{},0.08,{},0.09,0,0,0,0,0,0,0,0,0,0,0,0,6.29,6.38,2.12,2.19,2.67,2.19,3.04,0,0,0,2.19,4.23,4.86
LILL,FRASER,1010702847,10702847,,POTENTIAL,,,None,Canadian National,,,1,5,,,2,1,1,0,0,{},0.04,{},0.08,0,0,0,0,0,0,0,0,0,0,0,0,5.26,5.34,2.12,2.19,2.6,2.19,3.04,0,0,0,2.19,3.69,4.32
LILL,FRASER,1010702848,10702848,,POTENTIAL,,,Passing Track Birken,Canadian National,,,1,2,,,2,1,1,0,0,{},0.14,{},0.18,0,0,0,0,0,0,0,0,0,0,0,0,6.29,6.38,2.12,2.19,2.67,2.19,3.04,0,0,0,2.19,4.23,4.86
LILL,FRASER,1010702850,10702850,,POTENTIAL,,,None,Canadian National,,,2,6,,,,1,0,0,0,{},0,{},0.02,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LILL,FRASER,1010702851,10702851,,POTENTIAL,,,Passing Track Birken,Canadian National,,,2,2,,,2,1,1,0,0,{},0.28,{},0.3,0,0,0,0,0,0,0,0,0,0,0,0,6.29,6.38,2.12,2.19,2.67,2.19,3.04,0,0,0,2.19,4.23,4.86
LILL,FRASER,1010702854,10702854,,POTENTIAL,,,None,Canadian National,,,2,3,,,2,1,1,0,0,{},0.19,{},0.22,0,0,0,0,0,0,0,0,0,0,0,0,5.529999999999999,5.619999999999999,2.12,2.19,2.6,2.19,3.04,0,0,0,2.19,4,4.63
LILL,FRASER,1024713361,24713361,,POTENTIAL,,,None,Canadian National,,Spetch Creek,4,6,,,,20,2,0,0,{},0.68,{},0.71,0.08,0.08,0.08,0.08,0.08,0,0,0,0.08,0.08,0.08,0.08,,,,,,,,,,,,,
LILL,FRASER,1024747628,24747628,,POTENTIAL,,,None,Canadian National,,,1,6,,,,1,0,0,0,{},0.01,{},0.02,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LKEL,SKEENA,1011000361,11000361,,POTENTIAL,,,Backtrack At Lakelse,Canadian National,,,1,5,,,,2,2,0,0,{},1.32,{},1.32,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LKEL,SKEENA,1011000362,11000362,,POTENTIAL,,,None,Canadian National,,,1,2,,,,,0,0,0,{},0.2,{},0.2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LKEL,SKEENA,1011000364,11000364,,POTENTIAL,,,None,Canadian National,,,1,1,,,,1,1,0,0,{63155730000561},0,{},0.31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LKEL,SKEENA,1011000365,11000365,,POTENTIAL,,,None,Canadian National,,,1,5,,,,,0,0,0,{},0.66,{},0.8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LKEL,SKEENA,1011000366,11000366,,POTENTIAL,,,None,Canadian National,,,1,5,,,,2,2,0,0,{},0.84,{},0.84,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LKEL,SKEENA,1011000367,11000367,,POTENTIAL,,,None,Canadian National,,,1,5,,,,1,1,0,0,{},0.98,{},0.98,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LKEL,SKEENA,1011000368,11000368,,POTENTIAL,,,None,Canadian National,,,1,5,,,2,2,2,0,0,{},2.15,{},2.15,0,0,0,0,0,0,0,0,0,0,0,0,137.94,158.66,35.93,47.55,55.43,53.69,73.82,56.63,0,0,44.4,60.77,79.24
LKEL,SKEENA,1011000369,11000369,,POTENTIAL,,,None,Canadian National,,,2,5,,,,1,1,0,0,{66776240000011},0,{},1.18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508188,11508188,,POTENTIAL,,,Kamloops,Canadian National,,,1,8,,,,3,3,0,0,{},1.17,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508189,11508189,,POTENTIAL,,,Kamloops,Canadian National,,,1,1,,,,1,1,0,0,{},0.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508190,11508190,,POTENTIAL,,,Kamloops,Canadian National,,,1,8,{1011508188},1,1,2,2,0,0,{},1.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0
LNTH,FRASER,1011508192,11508192,,POTENTIAL,,,None,Canadian National,,Knouff Creek,4,8,,,,250,17,2,0,{},8.35,,0,0,0,0,1.61,1.61,0,0,0,0,0,1.61,0.47,,,,,,,,,,,,,
LNTH,FRASER,1011508200,11508200,,POTENTIAL,,,None,Canadian National,,,1,,{1011508192},1,3,2,0,0,0,{},0.11,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6799999999999997,0,0,0,0,1.6099999999999999,1.6099999999999999,0,0,0,0,0,1.6099999999999999
LNTH,FRASER,1011508202,11508202,,POTENTIAL,,,None,Canadian National,,,2,8,{1011508192},1,3,2,0,0,0,{},0.16,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6799999999999997,0,0,0,0,1.6099999999999999,1.6099999999999999,0,0,0,0,0,1.6099999999999999
LNTH,FRASER,1011508203,11508203,,POTENTIAL,,,None,Canadian National,,,1,,{1011508192},1,3,2,0,0,0,{},0.15,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6799999999999997,0,0,0,0,1.6099999999999999,1.6099999999999999,0,0,0,0,0,1.6099999999999999
LNTH,FRASER,1011508208,11508208,,POTENTIAL,,,None,Canadian National,,Robbins Creek,3,8,,,,16,11,2,0,{},10.03,,0,0,0,0,0,0.64,0,0,0,0,0,0.64,0.3,,,,,,,,,,,,,
LNTH,FRASER,1011508209,11508209,,POTENTIAL,,,None,Canadian National,,,3,8,,,,6,2,0,0,{},1.36,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508211,11508211,,POTENTIAL,,,None,Canadian National,,,3,8,,,,13,2,0,0,{},0.13,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508213,11508213,,POTENTIAL,,,Kamloops,Canadian National,,,4,8,{1011508218},1,3,9,5,0,0,{},3.77,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0
LNTH,FRASER,1011508214,11508214,,POTENTIAL,,,Kamloops,Canadian National,,,1,1,{1011508189},1,1,,0,0,0,{},0.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0
LNTH,FRASER,1011508215,11508215,,POTENTIAL,,,Siding At McLure,Canadian National,,,1,1,,,,1,1,0,0,{},0.13,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508217,11508217,,POTENTIAL,,,Siding At Exlou,Canadian National,,,3,8,,,1,34,1,1,0,{},0.21,,0,0,0,0,0,0.21,0,0,0,0,0,0.21,0.19,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0.02
LNTH,FRASER,1011508218,11508218,,POTENTIAL,,,Kamloops,Canadian National,,,4,8,,,1,11,7,0,0,{},3.87,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0
LNTH,FRASER,1011508221,11508221,,POTENTIAL,,,None,Canadian National,,,2,8,,,,21,0,0,0,{},0.06,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508222,11508222,,POTENTIAL,,,None,Canadian National,,,2,8,,,,10,1,0,0,{},0.08,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508223,11508223,,POTENTIAL,,,Siding At Blackpool,Canadian National,,,3,8,,,,21,3,0,0,{},1.48,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508224,11508224,,POTENTIAL,,,Siding At Blackpool,Canadian National,,Rennie Creek,3,8,,,,32,1,1,0,{},0.72,,0,0,0,0,0,0.49,0,0,0,0,0,0.49,0.04,,,,,,,,,,,,,
LNTH,FRASER,1011508225,11508225,,POTENTIAL,,,None,Canadian National,,,2,8,,,,3,1,0,0,{},0.29,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508228,11508228,,POTENTIAL,,,None,Canadian National,,,1,8,,,,8,1,0,0,{},0.13,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508229,11508229,,POTENTIAL,,,None,Canadian National,,,1,1,,,,,0,0,0,{},0.63,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508231,11508231,,POTENTIAL,,,None,Canadian National,,,2,8,,,,6,0,0,0,{},0.01,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508233,11508233,,POTENTIAL,,,Serge West,Canadian National,,,3,8,,,,3,1,0,0,{},0.93,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508234,11508234,,POTENTIAL,,,Okanagan,Canadian National,,,1,8,,,,1,1,0,0,{},0.17,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508236,11508236,,POTENTIAL,,,None,Canadian National,,,1,,,,,,0,0,0,{},0.28,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508237,11508237,,POTENTIAL,,,None,Canadian National,,,2,1,,,,3,0,0,0,{},0.48,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508238,11508238,,POTENTIAL,,,None,Canadian National,,,1,8,,,,2,2,0,0,{},0.78,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508239,11508239,,POTENTIAL,,,None,Canadian National,,,1,,,,,4,0,0,0,{},0.11,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508240,11508240,,POTENTIAL,,,None,Canadian National,,,1,,,,,5,2,0,0,{},0.79,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508241,11508241,,POTENTIAL,,,None,Canadian National,,,2,,,,,,0,0,0,{},0.32,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508242,11508242,,POTENTIAL,,,None,Canadian National,,,2,8,,,,1,0,0,0,{},0.28,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508243,11508243,,POTENTIAL,,,None,Canadian National,,,1,,,,,2,0,0,0,{},0.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508244,11508244,,POTENTIAL,,,None,Canadian National,,,1,8,,,,1,0,0,0,{},0.29,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508245,11508245,,POTENTIAL,,,None,Canadian National,,,2,8,,,,5,0,0,0,{},0.49,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508246,11508246,,POTENTIAL,,,None,Canadian National,,,1,8,,,,2,0,0,0,{},0.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508247,11508247,,POTENTIAL,,,None,Canadian National,,,1,8,,,,3,0,0,0,{},0.19,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508248,11508248,,POTENTIAL,,,None,Canadian National,,,2,,,,,18,0,0,0,{},0.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508249,11508249,,POTENTIAL,,,None,Canadian National,,,1,8,,,,1,1,0,0,{},0.3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508250,11508250,,POTENTIAL,,,None,Canadian National,,,1,8,,,,1,1,0,0,{},0.17,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508251,11508251,,POTENTIAL,,,None,Canadian National,,,2,8,,,,1,0,0,0,{},0.26,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508252,11508252,,POTENTIAL,,,None,Canadian National,,,1,,,,,2,0,0,0,{},0.11,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508253,11508253,,POTENTIAL,,,None,Canadian National,,,1,8,,,,3,0,0,0,{},0.22,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508255,11508255,,POTENTIAL,,,None,Canadian National,,,1,8,,,,3,0,0,0,{},0.17,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508256,11508256,,POTENTIAL,,,None,Canadian National,,,2,8,,,,8,1,0,0,{},0.65,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508259,11508259,,POTENTIAL,,,None,Canadian National,,,3,8,,,,11,2,0,0,{},0.27,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508260,11508260,,POTENTIAL,,,None,Canadian National,,,1,8,,,,1,1,0,0,{},0.07,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508261,11508261,,POTENTIAL,,,None,Canadian National,,,1,8,,,,3,1,0,0,{},0.06,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508262,11508262,,POTENTIAL,,,None,Canadian National,,,2,8,,,,9,3,0,0,{},0.44,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508263,11508263,,POTENTIAL,,,None,Canadian National,,,1,8,,,,3,1,0,0,{},0.09,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508265,11508265,,POTENTIAL,,,None,Canadian National,,,1,8,,,,2,0,0,0,{},0.08,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508268,11508268,,POTENTIAL,,,Okanagan,Canadian National,,,1,8,{1011508234},1,1,,0,0,0,{},0.13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
LNTH,FRASER,1011508269,11508269,,POTENTIAL,,,Serge West,Canadian National,,,3,8,,,,3,2,0,0,{},0.96,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508271,11508271,,POTENTIAL,,,None,Canadian National,,,2,8,,,2,11,2,0,0,{},0.73,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7800000000000002,0,0,0,0,0,1.51,0,0,0,0,0,1.51
LNTH,FRASER,1011508272,11508272,,POTENTIAL,,,Okanagan,Canadian National,,Paul Creek,5,8,,,,431,62,8,0,{},79.38,,0,7.25,12.4,0,14.41,16.89,11.78,0,0,0,0,16.990000000000002,0.03,,,,,,,,,,,,,
LNTH,FRASER,1011508273,11508273,,POTENTIAL,,,Okanagan,Canadian National,,,1,8,,,1,,0,0,0,{},0.06,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
LNTH,FRASER,1011508277,11508277,,POTENTIAL,,,None,Canadian National,,,1,8,,,,1,0,0,0,{},0.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508279,11508279,,POTENTIAL,,,None,Canadian National,,,2,8,"{1011508280,1011508282}",2,5,,0,0,0,{},1.49,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0
LNTH,FRASER,1011508280,11508280,,POTENTIAL,,,None,Canadian National,,,3,8,,,1,4,4,0,0,{},4.51,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
LNTH,FRASER,1011508282,11508282,,POTENTIAL,,,None,Canadian National,,,2,8,{1011508280},1,2,3,3,0,0,{},1.9,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0
LNTH,FRASER,1011508287,11508287,,POTENTIAL,,,None,Canadian National,,McCarthy Creek,3,8,,,,36,1,0,0,{},0.27,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508288,11508288,,POTENTIAL,,,None,Canadian National,,,1,,,,,,0,0,0,{},0.4,,0,0,0,0,0,0.21000000000000002,0,0,0,0,0,0.21000000000000002,0.21000000000000002,,,,,,,,,,,,,
LNTH,FRASER,1011508289,11508289,,POTENTIAL,,,None,Canadian National,,,3,8,,,2,4,2,0,0,{},0.79,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29000000000000004,0,0,0,0,0,0,0,0,0,0,0,0
LNTH,FRASER,1011508292,11508292,,POTENTIAL,,,None,Canadian National,,,1,8,,,,11,0,0,0,{},0.19,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508294,11508294,,POTENTIAL,,,None,Canadian National,,,1,8,,,,1,1,0,0,{},0.62,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508297,11508297,,POTENTIAL,,,None,Canadian National,,,1,8,,,,1,0,0,0,{},0.04,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508300,11508300,,POTENTIAL,,,None,Canadian National,,Badger Creek,3,8,,,,54,2,0,0,{},0.47,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508304,11508304,,POTENTIAL,,,None,Canadian National,,,1,8,,,,1,0,0,0,{},0.61,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508305,11508305,,POTENTIAL,,,None,Canadian National,,,1,8,,,,6,0,0,0,{},0.4,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508315,11508315,,POTENTIAL,,,None,Canadian National,,Stolle Creek,3,8,,,,13,1,0,0,{},0.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508320,11508320,,POTENTIAL,,,Leonard Yard Switch,Canadian National,,,2,8,,,,5,3,0,0,{},0.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508321,11508321,,POTENTIAL,,,None,Canadian National,,,2,,,,,4,0,0,0,{},0.01,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508324,11508324,,POTENTIAL,,,None,Canadian National,,,2,8,,,,6,2,0,0,{},3.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508326,11508326,,POTENTIAL,,,None,Canadian National,,Skowootum Creek,3,8,,,,24,2,0,0,{},0.83,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508327,11508327,,POTENTIAL,,,None,Canadian National,,,1,2,{1011508324},1,1,,0,0,0,{},0.48,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0
LNTH,FRASER,1011508328,11508328,,POTENTIAL,,,None,Canadian National,,,2,3,,,1,6,0,0,0,{},1.12,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0.76,0,0,0,0,0,0.76
LNTH,FRASER,1011508329,11508329,,POTENTIAL,,,None,Canadian National,,,2,8,,,,5,1,0,0,{},0.43,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508330,11508330,,POTENTIAL,,,None,Canadian National,,,1,3,,,1,3,0,0,0,{},0.19,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0.76,0,0,0,0,0,0.76
LNTH,FRASER,1011508332,11508332,,POTENTIAL,,,None,Canadian National,,Kikwilli Creek,3,8,,,1,13,0,0,0,{},0.14,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0.76,0,0,0,0,0,0.76
LNTH,FRASER,1011508333,11508333,,POTENTIAL,,,None,Canadian National,,,1,3,,,,5,2,0,0,{},0.25,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508335,11508335,,POTENTIAL,,,Siding At Chu Chua,Canadian National,,,2,8,,,,6,0,0,0,{},0.02,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508336,11508336,,POTENTIAL,,,Siding At Chu Chua,Canadian National,,,1,8,,,,5,1,0,0,{},1.32,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508339,11508339,,POTENTIAL,,,None,Canadian National,,,1,8,,,,3,0,0,0,{},0.07,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508340,11508340,,POTENTIAL,,,None,Canadian National,,,2,2,,,,14,1,0,0,{},0.1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508341,11508341,,POTENTIAL,,,None,Canadian National,,,1,2,,,1,2,0,0,0,{},0.02,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0,0,0,1.29,0,0,0,0,0,1.29
LNTH,FRASER,1011508342,11508342,,POTENTIAL,,,None,Canadian National,,,1,8,,,,2,0,0,0,{},0.07,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508343,11508343,,POTENTIAL,,,None,Canadian National,,,1,8,,,,5,2,0,0,{},0.65,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1011508345,11508345,,POTENTIAL,,,None,Canadian National,,,2,8,{1011508192},1,3,11,5,0,0,{},2.35,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6799999999999997,0,0,0,0,1.6099999999999999,1.6099999999999999,0,0,0,0,0,1.6099999999999999
LNTH,FRASER,1024714088,24714088,,POTENTIAL,,,None,Canadian National,,Heffley Creek,5,8,,,,270,29,5,0,{},37.47,,0,0.2,1.07,0,11.88,13.13,6.15,0,0,0,0,13.9,0,,,,,,,,,,,,,
LNTH,FRASER,1024714090,24714090,,POTENTIAL,,,None,Canadian National,,Struthers Creek,3,,,,,63,2,0,0,{},0.8,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
LNTH,FRASER,1024742375,24742375,,POTENTIAL,,,None,Canadian National,,,3,,{1011508192},1,3,7,2,0,0,{},1.12,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6799999999999997,0,0,0,0,1.6099999999999999,1.6099999999999999,0,0,0,0,0,1.6099999999999999
LNTH,FRASER,1024742376,24742376,,POTENTIAL,,,Kamloops,Canadian National,,,1,8,"{1011508188,1011508190}",2,2,1,1,0,0,{},0.98,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0
